File,Truth,Mean,Max,Peak,Peak to Peak,RMS,Variance,Standard Deviation,Power,Crest Factor,Pulse Indicator,Margin,Kurtosis,Skewness,Zero Crossings,Samples,Mean of Band Power Spectrum,Max of Band Power Spectrum,Sum of Total Band Power,Peak of Band Power,Variance of Band Power,Standard Deviation of Band Power,Skewness of Band Power,Kurtosis of Band Power,Relative Spectral Peak per Band
2024-07-25_12:52:28_65,Zigbee_Philips_Hue,0.011003949679434,0.648878574371338,0.688334167003632,1.33721280097961,0.325531452894211,0.105849646031857,0.325345426797867,0.105970717966557,2.11449360847473,62.5533714294434,3.96565645015927,-0.55177604924454,-0.034298678885266,334,423,0.105970725417137,1.29549181461334,91.558708190918,1.29549181461334,0.023160047829151,0.152184262871742,3.31063349756882,15.5415170608733,12.2249975204468
2024-07-25_12:52:28_66,Zigbee_Philips_Hue,0.004083682317287,0.44633686542511,0.44633686542511,0.881656169891357,0.190908834338188,0.036429509520531,0.190865159034729,0.036446180194616,2.33795809745789,109.297645568848,3.81782195966261,-0.511797093909969,-0.001105345559516,334,428,0.036446180194616,0.401418954133987,31.4894981384277,0.401418954133987,0.002451910404488,0.049516767263413,2.80291615632411,11.4852401248709,11.0140199661255
2024-07-25_12:52:28_67,Zigbee_Philips_Hue,0.004070434719324,0.445753633975983,0.445753633975983,0.879973649978638,0.180897101759911,0.032707192003727,0.180851295590401,0.032723762094975,2.46412801742554,109.510078430176,3.78251625834552,-0.584790866482377,0.042269927968512,319,400,0.032723762094975,0.311870276927948,26.1790084838867,0.311870276927948,0.002184572629631,0.046739410609007,2.94470485404958,10.757890330388,9.53039169311523
2024-07-25_12:52:28_68,Zigbee_Philips_Hue,0.00520583614707,0.72613912820816,0.737066447734833,1.46320557594299,0.284842133522034,0.081107944250107,0.284794569015503,0.081135049462319,2.58763146400452,141.58464050293,7.31425679060785,0.749957506885233,0.007081251810759,551,650,0.081135049462319,0.888665020465851,109.532318115234,0.888665020465851,0.012624120339751,0.11235710978508,2.71515232364355,9.52201869654121,10.9529113769531
2024-07-25_12:52:28_69,Zigbee_Philips_Hue,0.00741212349385,0.550378680229187,0.550378680229187,1.0616135597229,0.214021354913712,0.045750197023153,0.213892951607704,0.045805137604475,2.57160639762878,74.2538452148438,5.18977595361508,-0.07400050323063,0.006721442815377,366,500,0.045805145055056,0.464029252529144,45.8051452636719,0.464029252529144,0.004190364386886,0.064733020961285,2.69662419346012,8.94867861795281,10.1305046081543
2024-07-25_12:52:28_70,Zwave_Monoprice,0.000963207043242,0.832693576812744,0.846790194511414,1.67948377132416,0.438238173723221,0.192051783204079,0.438237130641937,0.192052692174912,1.93226027488709,879.13623046875,3.25720455773574,-0.882613433922396,-0.003176752292599,3604,6200,0.192052721977234,194.76921081543,2400.65893554687,194.76921081543,14.3783121109009,3.79187440872192,41.7737767717579,1903.75254213068,1014.14447021484
2024-07-25_12:52:28_71,Zwave_Monoprice,0.000737977679819,0.748999238014221,0.748999238014221,1.39803266525269,0.294847726821899,0.086934641003609,0.294846802949905,0.086935177445412,2.54029178619385,1014.93481445313,3.67919022309973,-0.983268861088323,-0.008859544322128,3241,5700,0.086935177445412,100.032211303711,1001.49328613281,100.032211303711,2.88430571556091,1.69832444190979,45.6832779219126,2375.14058526546,1150.65283203125
2024-07-25_12:52:28_72,Zwave_Monoprice,-0.000144858684507,0.315501987934113,0.315501987934113,0.621431469917297,0.156786471605301,0.024581979960203,0.156786412000656,0.024581998586655,2.01230359077454,-2177.99853515625,3.06359524043493,-1.00685340627029,-0.003133913135115,3122,5800,0.0245820004493,26.4408187866211,286.724456787109,26.4408187866211,0.229879289865494,0.479457288980484,42.795963064312,2034.49658331999,1075.61706542969
2024-07-25_12:52:28_73,Zwave_Monoprice,0.000633694289718,0.886322259902954,0.886322259902954,1.75024938583374,0.443522065877914,0.196711421012878,0.443521618843079,0.196711823344231,1.99837243556976,1398.65905761719,2.9661113736052,-1.07557577369677,-0.005451751531513,3014,5600,0.196711853146553,225.474792480469,2213.00830078125,225.474792480469,15.5432806015015,3.94249677658081,44.0369977916958,2204.33573704363,1146.21862792969
2024-07-25_12:52:28_74,Zwave_Monoprice,0.000382484606234,0.238880127668381,0.249556869268417,0.488436996936798,0.105207219719887,0.011068412102759,0.105206519365311,0.011068558320403,2.37205076217651,652.462524414063,3.32113813739015,-1.00141057369792,0.002412167289311,2732,5400,0.011068559251726,10.200249671936,119.540435791016,10.200249671936,0.041312720626593,0.20325531065464,39.8416631296346,1731.73893407545,921.551696777344
2024-07-25_12:52:28_75,Avent_SCD560,0.003269006032497,0.376361191272736,0.376361191272736,0.678734481334686,0.093544967472553,0.008739974349737,0.093487828969956,0.008750660344958,4.02331829071045,115.130157470703,6.15890362591547,0.424371070158635,0.038185478238895,603,520,0.008750660344958,0.118854619562626,9.45071315765381,0.118854619562626,0.000173541266122,0.013173506595194,3.7992542381044,19.7350961554859,13.5823602676392
2024-07-25_12:52:28_76,Avent_SCD560,0.002857965650037,0.390434831380844,0.390434831380844,0.711977958679199,0.099493615329266,0.009890811517835,0.099452562630177,0.009898979216814,3.92421984672546,136.612854003906,6.17632734632371,0.792839200246617,0.018182062381788,654,550,0.009898979216814,0.149077415466309,11.1363515853882,0.149077415466309,0.000290850060992,0.017054326832295,4.25093574560423,24.1664476134385,15.0598773956299
2024-07-25_12:52:28_77,Avent_SCD560,0.000966542109381,0.200854033231735,0.230176717042923,0.431030750274658,0.058096736669541,0.00337429670617,0.058088697493076,0.003375230822712,3.96195602416992,238.14453125,6.20713393880191,0.638134328268787,0.035248599985173,614,500,0.003375231288373,0.041672185063362,3.37523126602173,0.041672185063362,3.43730644090101E-05,0.005862854421139,3.5467729207778,14.8318429523663,12.3464679718018
2024-07-25_12:52:28_78,Avent_SCD560,0.000289976014756,0.107656255364418,0.107656255364418,0.212891131639481,0.029396373778582,0.0008640626329,0.029394941404462,0.00086414674297,3.66222906112671,371.259185791016,6.12905838375568,0.730208143637495,0.010640611010079,664,510,0.000864146626554,0.020693929865956,0.884886145591736,0.020693929865956,3.53516361428774E-06,0.001880203024484,4.83531199062141,33.9253632524628,23.947244644165
2024-07-25_12:52:28_79,Avent_SCD560,0.000784448464401,0.24053293466568,0.281316936016083,0.521849870681763,0.067070111632347,0.004497784655541,0.067065522074699,0.004498399794102,4.19437122344971,358.617492675781,7.15674131432126,1.17362368515576,0.022399361683588,634,500,0.004498400259763,0.110828295350075,4.49840021133423,0.110828295350075,0.000103316502646,0.010164472274482,4.85105812402565,32.7916380510092,24.6372680664062
2024-07-25_12:52:28_80,Clapper_Plus,0.000174743428943,0.392206132411957,0.392206132411957,0.774960875511169,0.096277743577957,0.009269373491406,0.096277587115765,0.009269404225051,4.07369470596314,2244.46850585938,7.02511898273796,0.880123453544436,0.001670950572159,43682,47200,0.009269405213954,11.8217028601695,889.862900539594,11.8217028601695,0.026332985063907,0.162274412844129,43.1246437419689,2308.52763907175,1275.34643133015
2024-07-25_12:52:28_81,Clapper_Plus,0.000235252256971,0.365537911653519,0.396951258182526,0.762489199638367,0.107240356504917,0.01150044053793,0.107240110635757,0.011500494554639,3.70150995254517,1687.34301757813,6.32897084457582,0.517422797160432,-0.00686295503173,34419,39502,0.011500496115732,12.3362266467521,920.039689258561,12.3362266467521,0.041069898350199,0.202657095484464,38.2725510646429,1779.63755541723,1072.66908510815
2024-07-25_12:52:28_82,Clapper_Plus,0.000121369324916,0.347066938877106,0.347650170326233,0.694717109203339,0.095929138362408,0.009202382527292,0.095929048955441,0.009202399291098,3.62403106689453,2864.39892578125,7.08382854309033,1.17783533030792,-0.003631792328506,43197,47000,0.00920239829546,15.3633178191489,883.430236364151,15.3633178191489,0.03791661782964,0.194721898690518,46.3697250382315,2715.25430173489,1669.49063992683
2024-07-25_12:52:28_83,Clapper_Plus,0.000185118507943,0.186018884181976,0.186018884181976,0.350828975439072,0.040018830448389,0.001601472380571,0.040018402040005,0.001601506723091,4.64828395843506,1004.86376953125,6.93561899902564,0.045584462080382,-0.016335468530521,40142,42500,0.00160150668872,0.830891268382353,138.370177905407,0.830891268382353,7.77488701488884E-05,0.008817531976063,49.6633363337818,3328.87662685634,518.81848151783
2024-07-25_12:52:28_84,Clapper_Plus,0.000142447737744,0.296989619731903,0.296989619731903,0.570749461650848,0.079551637172699,0.006328441668302,0.079551503062248,0.00632846262306,3.7332935333252,2084.90234375,7.06260863051241,0.774335613237114,0.004557817049286,36567,41050,0.006328462177453,16.0683328258222,524.90796684663,16.0683328258222,0.021371580758867,0.146190221146513,57.7053151686019,4695.93116720686,2539.05804842625
2024-07-25_12:52:28_85,CW_Morse_Code,0.000314597709803,0.676487445831299,0.676487445831299,1.32925665378571,0.268844872713089,0.072277456521988,0.268844664096832,0.072277560830116,2.51627421379089,2150.32543945312,3.53003366709302,-1.03848057319884,-0.000916484387793,166540,190000,0.072277557726859,5558.16825263158,27754.582167114,5558.16825263158,262.664686556442,16.2069332866043,297.838815890155,93514.1480445401,76900.3329309519
2024-07-25_12:52:28_86,CW_Morse_Code,0.000298022612697,0.80566394329071,0.80566394329071,1.56851637363434,0.325065642595291,0.105667628347874,0.325065582990646,0.105667673051357,2.47846531867981,2703.365234375,3.42380808404019,-1.10781761146065,-0.000394550730794,471509,540000,0.105667694231737,9699.44082962963,114121.109770276,9699.44082962963,629.487522289079,25.0895899187109,329.603830805042,118149.679848848,91791.9227834954
2024-07-25_12:52:28_87,CW_Morse_Code,0.000169533843291,0.539369583129883,0.539369583129883,1.05137467384338,0.24256244301796,0.058836486190558,0.242562338709831,0.058836538344622,2.22363185882568,3181.48608398437,2.88185675619572,-1.30461624959506,0.000125571781789,443690,489000,0.058836526468188,7442.68171779141,57838.6589792871,7442.68171779141,231.406965794168,15.2120664537783,382.27731953607,163232.682747599,126497.639554157
2024-07-25_12:52:28_88,CW_Morse_Code,0.0002385994012,0.812940180301666,0.812940180301666,1.5990674495697,0.380904257297516,0.145087972283363,0.380904138088226,0.145088061690331,2.13423752784729,3407.13427734375,3.15026535966143,-1.08311487487704,0.000638079314832,177322,194700,0.145088072423188,17052.6925115562,56675.0282903077,17052.6925115562,1599.9924004632,39.9999050056773,401.383035013484,169451.37401734,117533.386630278
2024-07-25_12:52:28_89,CW_Morse_Code,1.55792793066212E-06,0.602386772632599,0.632189571857452,1.23457634449005,0.365980684757233,0.133941873908043,0.365980714559555,0.133941859006882,1.7273850440979,405788.71875,3.01710528907853,-1.04780730749709,-1.18095283854601E-05,179108,202400,0.133941862279085,15338.6548616601,54246.4542230295,15338.6548616601,1315.04592456224,36.2635619398073,385.470717374663,159321.290728032,114517.258463228
2024-07-25_12:52:28_90,F150_Fob,0.000142231379868,0.505991160869598,0.505991160869598,0.976866602897644,0.135377526283264,0.018327053636313,0.135377451777458,0.018327075988054,3.73763036727905,3557.52124023437,6.99120562718635,0.767354132551822,-0.013003043395091,44181,58800,0.018327071508692,30.6672427721088,2164.39049103347,30.6672427721088,0.072697895216465,0.269625472120987,46.5871030462225,3663.74268855442,1673.33022941308
2024-07-25_12:52:28_91,F150_Fob,4.10490210924763E-05,0.326359868049622,0.326359868049622,0.639435350894928,0.109484978020191,0.011986958794296,0.109484970569611,0.011986959725618,2.98086428642273,7950.49072265625,6.42788668034384,0.529286933885638,0.00088955679161,36012,52000,0.011986958990026,12.0241189903846,1258.34300693693,12.0241189903846,0.027804295206722,0.166746199976856,28.497684971456,1167.17028667955,1003.10003566292
2024-07-25_12:52:28_92,F150_Fob,-8.63245077198371E-05,0.686754941940308,0.691309213638306,1.37806415557861,0.273074835538864,0.07456985116005,0.273074805736542,0.07456985861063,2.53157424926758,-8008.26123046875,12.7785055647757,1.27720921905302,0.001415591628182,23878,63400,0.074569861226531,66.1620110410095,9544.94223699594,66.1620110410095,1.2776768950848,1.13034370661529,28.9486141272586,1113.80876891427,887.248681340848
2024-07-25_12:52:28_93,F150_Fob,0.000108851912955,0.518031537532806,0.527437031269074,1.04546856880188,0.146929979324341,0.021588401868939,0.146929919719696,0.021588416770101,3.58971691131592,4845.455078125,6.23295720429733,0.539435809322828,0.001900534895539,41970,56600,0.021588416279776,24.5217424911661,2486.98555543014,24.5217424911661,0.083028481619857,0.288146632150814,39.4865841823341,2244.20288623566,1135.87500691927
2024-07-25_12:52:28_94,F150_Fob,-2.75193979177857E-05,0.559063076972961,0.559063076972961,1.11609363555908,0.183010652661324,0.033492892980576,0.183010637760162,0.033492896705866,3.05481171607971,-20315.236328125,6.06166986560974,0.571890791460057,-0.000334780186868,38685,53600,0.033492893683588,35.4433652052239,3617.23251782745,35.4433652052239,0.232594924610044,0.482280960240028,31.4455318311195,1360.28630504106,1058.23538390152
2024-07-25_12:52:28_95,Garage_Door,-4.20650712840143E-06,0.321677505970001,0.321677505970001,0.616756319999695,0.071059107780457,0.00504939770326,0.071059115231037,0.005049397237599,4.52690029144287,-76471.40625,6.94687589515699,0.225123315294598,-0.01174173642947,26442,25000,0.00504939770326,1.07161808013916,252.46989440918,1.07161808013916,0.000677011208609,0.026019439101219,20.8186890684973,570.815262260652,212.226913452148
2024-07-25_12:52:28_96,Garage_Door,3.07481750496663E-05,0.449671059846878,0.449671059846878,0.898322939872742,0.148730352520943,0.022120717912912,0.148730352520943,0.022120717912912,3.02339816093445,14624.3173828125,6.0241151237278,0.67065863773373,0.00680934589265,23176,25000,0.022120723500848,7.05830955505371,1106.0361328125,7.05830955505371,0.026583837345243,0.163045510649681,20.4436941441968,607.407635037245,319.081329345703
2024-07-25_12:52:28_97,Garage_Door,-1.30026649003412E-06,0.363119691610336,0.363119691610336,0.718669056892395,0.144458740949631,0.020868323743343,0.14445872604847,0.020868327468634,2.51365685462952,-279265.59375,8.5598477196114,1.09112073084296,-0.0015502660717,25363,27000,0.020868327468634,10.7346897125244,1126.8896484375,10.7346897125244,0.032621182501316,0.180613353848457,25.3561857733488,1077.05448787251,514.401062011719
2024-07-25_12:52:28_98,Garage_Door,0.000108226427983,0.419403553009033,0.419403553009033,0.825902104377747,0.100339837372303,0.010068071074784,0.100339777767658,0.010068083181977,4.17983102798462,3875.24145507812,6.56364959496969,0.336620014059196,-0.014052161403633,27835,26000,0.010068081319332,1.97926831245422,528.453430175781,1.97926831245422,0.002339048543945,0.048363711684942,16.9435043907126,407.633282631425,196.588424682617
2024-07-25_12:52:28_99,Garage_Door,-1.57161975948839E-05,0.160575747489929,0.160988003015518,0.321563750505447,0.054527707397938,0.002973270602524,0.054527703672648,0.002973270835355,2.9524073600769,-10243.4453125,23.3141797099572,2.59605544969547,-0.00066830967499,25459,37000,0.002973270854931,1.14423680320946,222.995314119812,1.14423680320946,0.000416759729,0.020414693948237,17.7590548248555,542.544897924238,384.841092197124
2024-07-25_12:52:28_100,Juentai_JT-6188Plus,0.000209857811569,0.702488243579865,0.702488243579865,1.36384654045105,0.213873028755188,0.045741640031338,0.213872954249382,0.045741673558951,3.2846040725708,3347.44873046875,4.522265130481,-1.08764913681274,0.000753377434646,441994,632400,0.045741678158774,4406.73679949399,57891.8114196988,4406.73679949399,58.0368178335993,7.61818993157819,468.670997079435,243436.357561287,96339.6398400105
2024-07-25_12:52:28_101,Juentai_JT-6188Plus,0.000243523420068,0.675295233726501,0.705969929695129,1.38126516342163,0.199641287326813,0.03985657915473,0.19964112341404,0.039856642484665,3.53619194030762,2898.98168945312,5.04981282880348,-0.898432258831781,-0.000748391191238,424937,588400,0.039856648735241,2127.0260774983,47016.8159672294,2127.0260774983,21.0195782423511,4.58471135867364,359.056872747986,146236.405623812,53366.9072788251
2024-07-25_12:52:28_102,Juentai_JT-6188Plus,0.00012178288307,0.645252704620361,0.678820013999939,1.3240727186203,0.218407317996025,0.047701723873615,0.218407243490219,0.047701753675938,3.10804605484009,5574.01806640625,4.27390747895767,-1.22124265135382,-0.000241657638481,432423,621300,0.047701743692308,4787.90293899887,59348.6014322221,4787.90293899887,69.7208116274699,8.34989889923644,467.843644698155,241576.997772668,100371.654543331
2024-07-25_12:52:28_103,Juentai_JT-6188Plus,2.76737082458567E-05,0.906085789203644,0.906085789203644,1.79439187049866,0.297609478235245,0.088571391999722,0.297609448432922,0.088571399450302,3.04454612731934,32741.755859375,4.43463435392011,-1.24589395071601,-1.73025470983316E-05,500023,709400,0.088571403226355,12712.726157316,127542.82064595,12712.726157316,364.023130094103,19.0793901918825,518.679577867068,307397.664866253,143530.820267431
2024-07-25_12:52:28_104,Juentai_JT-6188Plus,2.75379006779985E-05,0.278752148151398,0.278752148151398,0.554069399833679,0.090286292135716,0.008151612244546,0.090286277234554,0.008151614107192,3.08742499351501,10122.4912109375,4.21306430083397,-1.29089255047094,1.43309265731159E-05,503468,736900,0.00815161570505,1180.38112091193,12020.0464540385,1180.38112091193,3.54435612588853,1.88264604370777,523.757078361778,297124.8882045,144803.332691539
2024-07-25_12:52:28_105,Midland_T10,0.000146614213008,0.729087710380554,0.729087710380554,1.44203019142151,0.404409229755402,0.163546860218048,0.404409259557724,0.163546830415726,1.80284631252289,4972.8310546875,2.42147972149984,-1.33425794431635,-3.67411606529615E-05,1506319,2100000,0.163546795363842,78687.3353752381,689963.042941209,78687.3353752381,4996.83889764042,70.6883222154863,868.038664345178,863511.88358355,481130.401853381
2024-07-25_12:52:28_106,Midland_T10,6.75419796607457E-05,0.754093527793884,0.792101562023163,1.5461950302124,0.468687862157822,0.219668284058571,0.468687832355499,0.219668298959732,1.6900407075882,11727.5439453125,2.2281913437809,-1.39062000726593,-1.28763680342104E-05,1173622,1668300,0.219668344167753,70996.3512557694,737916.93111533,70996.3512557694,5164.23605557203,71.8626193202838,700.774819561434,610359.882979425,323197.916954078
2024-07-25_12:52:28_107,Midland_T10,0.000323020853102,0.882381081581116,0.882381081581116,1.71875238418579,0.388356119394302,0.150820359587669,0.38835597038269,0.150820478796959,2.27209258079529,2731.65356445312,2.96655085957974,-1.2817094689844,0.000239749980458,1105816,1603000,0.150820509810742,31206.9487311291,488658.451786804,31206.9487311291,1712.42588918295,41.3814679437903,511.752911399167,305788.980369614,206914.489085664
2024-07-25_12:52:28_108,Midland_T10,0.000187300698599,0.745854079723358,0.745854079723358,1.46553659439087,0.386185467243195,0.149139150977135,0.386185377836227,0.149139225482941,1.93133652210236,3982.12109375,2.57692084436413,-1.3268178096004,-0.000104061326177,1303050,1760000,0.149139177024908,35339.1616,527795.195697237,35339.1616,2108.08762630452,45.9139153885237,575.396311084906,372571.371072503,236954.248407163
2024-07-25_12:52:28_109,Midland_T10,-2.42649434767372E-06,0.905911982059479,0.973073303699493,1.87898528575897,0.541189193725586,0.292885720729828,0.541189193725586,0.292885720729828,1.79802799224854,-401020.21875,2.4600155105063,-1.37443742087189,5.2351239169863E-06,1073352,1595000,0.29288584224425,51852.7560225705,937234.695181602,51852.7560225705,5410.86492509453,73.5585815870217,452.407390913489,242853.210516951,177040.841664611
2024-07-25_12:52:28_110,MOTOTRBO_XPR7550e,7.25347344996408E-05,0.421418160200119,0.421418160200119,0.842497706413269,0.065650664269924,0.004310003947467,0.065650619566441,0.004310009535402,6.41909980773926,5809.880859375,12.5352991657284,2.30591933919233,-0.007795131416237,1081766,989800,0.00431000900541,9.83082743988685,8579.74528667351,9.83082743988685,0.002118911725994,0.046031638315337,54.1186649073356,5826.13253137123,2280.92967498373
2024-07-25_12:52:28_111,MOTOTRBO_XPR7550e,0.000162954398547,0.965552985668182,0.988297641277313,1.9538506269455,0.176693320274353,0.031220497563481,0.176693230867386,0.031220531091094,5.5932936668396,6064.87255859375,12.4311300831085,2.04400948931353,0.003021164533865,1111951,1028300,0.031220517011291,42.7482291160167,64738.8640746134,42.7482291160167,0.097700186319311,0.312570290205757,38.9682553444929,2614.71357148898,1369.23514433014
2024-07-25_12:52:28_112,MOTOTRBO_XPR7550e,0.000151957574417,1.04846394062042,1.04846394062042,2.05684542655945,0.280864268541336,0.078884728252888,0.280864238739014,0.078884735703468,3.73299145698547,6899.71484375,9.62665444122888,1.88586779296605,-0.000571324025411,1134396,1022800,0.078884716012977,219.478576456785,161555.898394576,219.478576456785,2.54550836734541,1.59546493767347,44.9114185399545,2913.04004754389,2782.26997002411
2024-07-25_12:52:28_113,MOTOTRBO_XPR7550e,0.000174448956386,0.323856443166733,0.348718047142029,0.672574520111084,0.05503573268652,0.003028901759535,0.055035460740328,0.003028931794688,6.33621168136597,1998.96899414063,10.1558158921852,1.05787220858254,0.003664312776859,678216,632400,0.003028932429054,2.1719777830487,3833.49260552122,2.1719777830487,0.000377720207451,0.019435025275289,35.4955669910279,1970.25916912615,717.07700119517
2024-07-25_12:52:28_114,MOTOTRBO_XPR7550e,0.000175430468516,1.03224003314972,1.03224003314972,2.04484462738037,0.192556098103523,0.037077803164721,0.192555978894234,0.037077851593495,5.3607234954834,5884.041015625,11.4511949597064,1.81611393271386,-0.000754293714854,1098578,1011800,0.037077835981185,38.2843249654082,75082.6178618989,38.2843249654082,0.130881638031163,0.361775673630999,35.1383213072001,1970.34879457423,1032.53935814474
2024-07-25_12:52:28_115,Ocusync2_Downlink,0.000233031183598,0.194669902324676,0.204077258706093,0.398747146129608,0.036595351994038,0.001339165377431,0.036594606935978,0.001339219859801,5.57658958435059,875.750854492187,8.66870152009768,0.901856690510688,0.023347875064455,5847,5965,0.001339219859801,0.018225053325296,16.0706386566162,0.018225053325296,1.96109021999291E-06,0.001400389359333,2.44437374435407,11.0187132786274,13.6087093353272
2024-07-25_12:52:28_116,Ocusync2_Downlink,-0.000411971297581,0.487204551696777,0.487204551696777,0.914874911308289,0.075112439692021,0.00564170954749,0.07511131465435,0.005641879048198,6.48633623123169,-1182.61767578125,9.93581124138137,0.505109799527197,-0.011152423071958,5174,5380,0.005641878582537,0.063441805541515,60.9322891235352,0.063441805541515,3.30453622154891E-05,0.005748509429395,2.12276728534009,7.29806341650816,11.2448015213013
2024-07-25_12:52:28_117,Ocusync2_Downlink,-0.000563584151678,0.292745530605316,0.292745530605316,0.558925032615662,0.064680114388466,0.00418319972232,0.06467766314745,0.004183517303318,4.52605152130127,-519.435363769531,7.09223338690671,0.423442944039422,-0.052484291080615,3188,3330,0.004183517303318,0.041766747832298,28.2387409210205,0.041766747832298,1.97976478375494E-05,0.004449454601854,2.35393780936688,8.43211033349682,9.98364448547363
2024-07-25_12:52:28_118,Ocusync2_Downlink,-0.000364221457858,0.229226842522621,0.229226842522621,0.442370295524597,0.048323079943657,0.002334987744689,0.048321712762117,0.002335120225325,4.74363040924072,-629.361145019531,8.603083972393,0.747054247816117,-0.024101730723445,2017,2360,0.002335120458156,0.025172824040055,11.2085781097412,0.025172824040055,5.78684011998121E-06,0.002405585255474,2.26227306568922,8.78383185411991,10.7800970077515
2024-07-25_12:52:28_119,Ocusync2_Downlink,0.000564555579331,0.554917693138123,0.584719002246857,1.13963675498962,0.120334208011627,0.014480001293123,0.1203328743577,0.014480320736766,4.8591251373291,1035.71557617188,7.35747834430132,0.276387658544141,-0.006236027568273,5434,5590,0.014480320736766,0.177249804139137,162.903610229492,0.177249804139137,0.000224477174925,0.014982562512159,2.50122049205903,11.9399423010791,12.2407369613647
2024-07-25_12:52:28_120,Ocusync2_Uplink,0.004870234522969,0.794425129890442,0.876771330833435,1.67119646072388,0.254361540079117,0.064676068723202,0.25431489944458,0.064699791371822,3.44694924354553,180.026504516602,5.90723767053423,0.652750458171,0.039745155272661,691,696,0.064699783921242,0.378267079591751,93.1676940917969,0.378267079591751,0.004322609864175,0.065746560692787,1.89812375918727,4.21178182786406,5.84649658203125
2024-07-25_12:52:28_121,Ocusync2_Uplink,-0.001083282055333,0.651141703128815,0.651141703128815,1.1935088634491,0.167977392673492,0.028215233236551,0.167973905801773,0.028216406702995,3.87636518478394,-601.082336425781,6.44163708064133,0.62906364278003,-0.01011485699291,721,730,0.028216408565641,0.248735189437866,42.3246116638184,0.248735189437866,0.000945249164943,0.030744904652238,2.35728334789189,8.33173603496788,8.81526756286621
2024-07-25_12:52:28_122,Ocusync2_Uplink,0.007956625893712,0.832244217395783,0.944673299789429,1.77691745758057,0.248692065477371,0.061784442514181,0.248564764857292,0.061847746372223,3.79856634140015,118.727874755859,7.00783452440767,0.686892026474026,0.064648862850094,940,950,0.061847746372223,0.455467402935028,118.747673034668,0.455467402935028,0.003919226117432,0.06260371953249,2.03866400177775,5.96922882538161,7.364333152771
2024-07-25_12:52:28_123,Ocusync2_Uplink,0.003779664868489,0.408293604850769,0.408293604850769,0.790271043777466,0.108116790652275,0.011674953624606,0.1080506965518,0.011689240112901,3.77641248703003,108.02375793457,6.42658620195668,0.682157981434518,0.030858732278649,1028,1050,0.011689239181578,0.074303239583969,25.2487564086914,0.074303239583969,0.000139368639793,0.011805449612439,1.81489971337603,4.07735123729727,6.35655069351196
2024-07-25_12:52:28_124,Ocusync2_Uplink,0.000982343452051,0.488038271665573,0.488038271665573,0.893401265144348,0.134050458669663,0.017968559637666,0.134046852588654,0.017969526350498,3.64070582389832,496.810211181641,5.94756438344345,0.339991821397125,0.098962256807624,881,890,0.017969526350498,0.147579967975616,32.3451461791992,0.147579967975616,0.000354712625267,0.018833816051483,2.19213157305415,6.88129727853043,8.21279144287109
2024-07-25_12:52:28_125,Prius_Fob,0.00012258211791,0.749107480049133,0.749107480049133,1.49264979362488,0.416801899671555,0.173723831772804,0.416801899671555,0.173723831772804,1.79727458953857,6111.06640625,2.39610598359687,-1.34594414394127,-0.000102003663771,843435,586500,0.173723833674871,1521.7490059676,204932.972946894,1521.7490059676,33.4396534397706,5.78270295275234,108.191048576588,19102.2507498391,8759.58683260237
2024-07-25_12:52:28_126,Prius_Fob,0.00014029002341,0.711180210113525,0.711180210113525,1.40967905521393,0.355169892311096,0.126145631074905,0.355169862508774,0.126145660877228,2.00236630439758,5069.35693359375,2.60673082990229,-1.34763017869396,0.000344458001978,1044369,740500,0.126145681043677,1070.73218636057,188334.492632761,1070.73218636057,22.0768682106938,4.69860279345826,112.490143135283,18077.1361042572,8488.06060977889
2024-07-25_12:52:28_127,Prius_Fob,3.08234234580596E-07,0.505170226097107,0.505170226097107,1.00849759578705,0.30893886089325,0.095443226397038,0.30893886089325,0.095443226397038,1.63517868518829,1638916.625,2.29323144582997,-1.34264309626435,9.24567297022749E-06,814428,591600,0.095443210021993,534.06215010142,114531.852026392,534.06215010142,7.96899238698115,2.8229403796363,79.5160838557803,9626.7779647793,5595.60130027432
2024-07-25_12:52:28_128,Prius_Fob,0.000160365219926,0.516944110393524,0.516944110393524,1.01012420654297,0.213901609182358,0.045753851532936,0.213901504874229,0.04575389623642,2.4167377948761,3223.54248046875,3.2234765825577,-1.21615139473003,-0.000594983954899,822806,593900,0.045753886936139,305.47717797609,54904.6643233671,305.47717797609,2.17835046327217,1.47592359669197,83.2486655470411,9951.92743811204,6676.52954605711
2024-07-25_12:52:28_129,Prius_Fob,0.000275092490483,0.426640629768372,0.426640629768372,0.815091252326965,0.112678080797195,0.012696273624897,0.112677745521069,0.012696349062026,3.78636765480041,1550.89880371094,5.24895905765308,-0.623469208756846,-0.003245643220124,776131,582800,0.012696348949353,29.4385929993137,14809.0214145252,29.4385929993137,0.048624084259157,0.220508694293802,54.1361692679614,4014.31579258127,2318.66602885187
2024-07-25_12:52:28_130,Silverado_Fob,0.000244551541982,0.390737056732178,0.406376123428345,0.797113180160522,0.120594277977943,0.014542919583619,0.120594024658203,0.014542979188264,3.36977958679199,1661.7197265625,6.0409240147446,0.358905243127746,-0.005743927264306,36792,39600,0.014542979229796,173.811174242424,1163.43833838366,173.811174242424,0.811796677362555,0.900997601196893,182.033490356616,34725.8806646045,11951.5521198242
