File,Mean,Max,Peak,Peak to Peak,RMS,Variance,Standard Deviation,Power,Crest Factor,Pulse Indicator,Margin,Kurtosis,Skewness,Zero Crossings,Samples,Mean of Band Power Spectrum,Max of Band Power Spectrum,Sum of Total Band Power,Peak of Band Power,Variance of Band Power,Standard Deviation of Band Power,Skewness of Band Power,Kurtosis of Band Power,Relative Spectral Peak per Band
2024-07-25_12:52:28_211,9.329681779490784e-05,0.2723304331302643,0.2723304331302643,0.5218851566314697,0.06076907366514206,0.003692872356623411,0.06076900660991669,0.003692880505695939,4.481398582458496,2918.968017578125,7.422625242600498,0.7715021311657111,-0.006361155450298122,70951,74000,0.0036928808699381987,0.6967111486486487,553.9321304907298,0.6967111486486487,0.0002935161608108233,0.017132313352575108,14.780569943185872,308.9727055145041,188.66331549447148
2024-07-25_12:52:28_212,9.423975279787555e-05,0.30919793248176575,0.3232821524143219,0.6324800848960876,0.08214220404624939,0.006747333332896233,0.08214215189218521,0.0067473421804606915,3.9356400966644287,3430.42236328125,7.5446172883596985,1.5305121884451358,-0.0022166706711331916,80144,83500,0.006747342575689308,4.579045284431138,1138.6140596475707,4.579045284431138,0.0051940063106124465,0.07206945476838608,25.627871601853755,851.5337154628174,678.6442563224001
2024-07-25_12:52:28_213,8.868265285855159e-05,0.3171463906764984,0.3171463906764984,0.6257596015930176,0.07993367314338684,0.006389385089278221,0.07993362843990326,0.006389392074197531,3.9676194190979004,3576.1943359375,7.30720893917664,1.1612720269188026,0.004306259105872596,87803,76000,0.006389392712198697,2.650219572368421,981.4107205937199,2.650219572368421,0.003436822929751644,0.05862442263896203,22.509268245343367,661.4814017735038,414.7842669474038
2024-07-25_12:52:28_214,1.778538899088744e-05,0.235208660364151,0.23683840036392212,0.4720470607280731,0.08159542083740234,0.006657812278717756,0.08159542083740234,0.006657812278717756,2.9025943279266357,13316.458984375,8.70335619510848,1.142292268511114,-0.0014129434566750253,65983,66000,0.006657813166717591,3.3134280303030303,898.8047775068749,3.3134280303030303,0.004041020304309904,0.0635690200043221,26.988303453272696,1035.9420871737998,497.675129555581
2024-07-25_12:52:28_215,-0.000526290328707546,0.3231964111328125,0.3231964111328125,0.640496015548706,0.15748199820518494,0.02480030059814453,0.1574811190366745,0.024800578132271767,2.0522751808166504,-614.1029052734375,4.1668127414731995,-0.5034402129565474,-0.03940676641334912,322,423,0.024800574406981468,0.2264888733625412,21.427696228027344,0.2264888733625412,0.0012242613593116403,0.03498944640159607,2.5603346877901596,7.529085817781429,9.132404327392578
2024-07-25_12:52:28_216,-0.00812489166855812,0.23528550565242767,0.23528550565242767,0.46862801909446716,0.11592599749565125,0.013372823596000671,0.11564092338085175,0.013438837602734566,2.02961802482605,-28.958602905273438,3.925304202104015,-0.5384853020377123,0.07072960941304615,326,428,0.013438836671411991,0.12708884477615356,11.611154556274414,0.12708884477615356,0.000364786566933617,0.019099386408925056,2.581958622038571,7.91889589899302,9.456833839416504
2024-07-25_12:52:28_217,-0.015441644936800003,0.61148601770401,0.61148601770401,1.1797139644622803,0.28798770904541016,0.08269847184419632,0.2875734269618988,0.08293691277503967,2.1233060359954834,-39.599796295166016,3.6477462683224795,-0.7126545268418436,0.09113944219428152,319,400,0.08293692767620087,0.7674335241317749,66.34954071044922,0.7674335241317749,0.013425091281533241,0.11586669832468033,2.4279497642044046,6.6179098127126625,9.253218650817871
2024-07-25_12:52:28_218,0.0002176596608478576,0.3296104073524475,0.3378620743751526,0.6674724817276001,0.10384906083345413,0.010784580372273922,0.10384883731603622,0.010784627869725227,3.2533955574035645,1552.2493896484375,5.11701680994491,0.37443254528039605,0.08889823610701279,561,650,0.010784627869725227,0.12053550034761429,14.559247970581055,0.12053550034761429,0.00016465569206047803,0.012831822969019413,2.6690289667243183,11.54286457517485,11.176602363586426
2024-07-25_12:52:28_219,0.006469265557825565,0.7659990787506104,0.7659990787506104,1.5089235305786133,0.32522284984588623,0.10572804510593414,0.3251585066318512,0.10576989501714706,2.3553051948547363,118.40587615966797,4.972081194092199,-0.022180416876987685,0.04765443091999668,364,500,0.10576990246772766,1.24082612991333,105.76990509033203,1.24082612991333,0.02184603549540043,0.14780405163764954,3.1104324558984437,13.366026486282017,11.731372833251953
2024-07-25_12:52:28_22,0.00015875455574132502,0.7658379077911377,0.8153719305992126,1.5812098979949951,0.2624727487564087,0.06889191269874573,0.2624726891517639,0.06889194250106812,3.106501340866089,5136.0537109375,6.78550341783439,0.9757006358558407,-0.012404036320825058,25141,27000,0.06889193505048752,30.386796951293945,3720.164306640625,30.386796951293945,0.297713965177536,0.5456317067146301,23.28085370846954,897.4639173215193,441.07916259765625
2024-07-25_12:52:28_220,0.000565442256629467,0.3845592141151428,0.3845592141151428,0.7484973073005676,0.11871721595525742,0.014093457721173763,0.11871586740016937,0.014093777164816856,3.2392876148223877,680.1033935546875,4.683696319328732,-0.5340267158090173,0.0043298322240607826,3726,6200,0.014093777164816856,10.473962783813477,176.17221069335938,10.473962783813477,0.04570244997739792,0.21378131210803986,41.37728857012185,1854.5355572226524,743.1622314453125
2024-07-25_12:52:28_221,0.0009013013914227486,0.7198500633239746,0.7202277183532715,1.440077781677246,0.4257778823375702,0.1812860071659088,0.42577695846557617,0.18128681182861328,1.6915574073791504,799.0975341796875,2.7407555509503334,-1.073549818123124,-0.0024348301958349162,3081,5700,0.1812867969274521,224.52304077148438,2088.423828125,224.52304077148438,13.734350204467773,3.7059884071350098,47.090830615719646,2562.2365076113256,1238.496337890625
2024-07-25_12:52:28_222,0.0011779021006077528,0.8776290416717529,0.9228765368461609,1.8005056381225586,0.4327482283115387,0.1872696429491043,0.43274661898612976,0.18727102875709534,2.132594585418701,783.49169921875,3.2209982331537503,-0.9959665952857595,-0.007849910502089769,3202,5800,0.18727101385593414,178.44879150390625,2184.3291015625,178.44879150390625,13.239285469055176,3.638582944869995,41.02706658669664,1817.4945147320045,952.890625
2024-07-25_12:52:28_223,0.0003988824028056115,0.5067744255065918,0.5067744255065918,0.9497944116592407,0.1745421588420868,0.030464809387922287,0.17454171180725098,0.03046496771275997,2.9034500122070312,1270.48583984375,4.083567754507436,-0.8305366856837235,-0.011048056520702091,3158,5600,0.03046496771275997,33.520545959472656,342.73089599609375,33.520545959472656,0.30280113220214844,0.5502737164497375,47.812055676224354,2640.017202358458,1100.298095703125
2024-07-25_12:52:28_224,-0.00010613143240334466,0.6746213436126709,0.6756293773651123,1.3502507209777832,0.41971802711486816,0.1761632114648819,0.41971802711486816,0.1761632114648819,1.6097221374511719,-6365.96875,2.6034738890973355,-1.1677364575431175,0.00011494621110151587,2436,5400,0.1761632114648819,206.93426513671875,1902.562744140625,206.93426513671875,13.384440422058105,3.658475160598755,44.27592619032444,2202.592682783699,1174.673583984375
2024-07-25_12:52:28_225,0.00019179534865543246,0.26203271746635437,0.26203271746635437,0.4847033619880676,0.0662262886762619,0.00438588485121727,0.06622601300477982,0.004385921638458967,3.9566268920898438,1366.2099609375,6.867780219318913,0.9274858152855145,0.10228268106153511,667,520,0.004385921638458967,0.14002662897109985,4.736795425415039,0.14002662897109985,0.00010704491432989016,0.010346251539885998,6.070014363243926,59.55110581851799,31.9263858795166
2024-07-25_12:52:28_226,0.001537121250294149,0.14611580967903137,0.15131306648254395,0.2974288761615753,0.046719856560230255,0.002180382376536727,0.046694565564394,0.0021827451419085264,3.2387313842773438,98.43925476074219,4.820181222200659,0.07220435270239633,-0.029151799363216067,648,550,0.0021827451419085264,0.03270457684993744,2.4555883407592773,0.03270457684993744,9.93038065644214e-06,0.0031512505374848843,4.320926323113467,26.79782276691942,14.983231544494629
2024-07-25_12:52:28_227,0.002746594836935401,0.23455941677093506,0.282179057598114,0.5167384743690491,0.07368533313274384,0.005421984475106001,0.07363412529230118,0.005429528187960386,3.829514503479004,102.73777770996094,5.622569415565482,-0.02362757142897509,-0.026931744607700626,534,500,0.005429528187960386,0.04827967658638954,5.42952823638916,0.04827967658638954,3.371979619259946e-05,0.0058068749494850636,2.774732513509784,11.397028744663487,8.892057418823242
2024-07-25_12:52:28_228,0.00022863141202833503,0.28393280506134033,0.3356490731239319,0.6195818781852722,0.08545130491256714,0.007301873993128538,0.08545100688934326,0.007301926147192717,3.92795729637146,1468.0794677734375,6.781495766388436,0.7006473996485152,-0.06302423748433053,656,510,0.007301925681531429,0.19126202166080475,7.477171897888184,0.19126202166080475,0.00026160647394135594,0.016174253076314926,5.100918521993638,40.069593506206715,26.19336700439453
2024-07-25_12:52:28_229,0.0028987510595470667,0.33418574929237366,0.3911774456501007,0.7253631949424744,0.09117422252893448,0.008304335176944733,0.09112812578678131,0.008312738500535488,4.290439128875732,134.9468994140625,6.590958696559116,0.7345640123162909,0.03618347188398833,564,500,0.008312738500535488,0.09884840995073318,8.312738418579102,0.09884840995073318,0.00014902227849233896,0.012207468040287495,3.779123716710538,18.247294042196923,11.891197204589844
2024-07-25_12:52:28_23,2.3136074105423177e-06,0.26367083191871643,0.26999443769454956,0.5336652994155884,0.10986525565385818,0.012070373632013798,0.10986525565385818,0.012070373632013798,2.457505226135254,116698.46875,12.024092687234237,0.932167098906497,-0.0007793297986394577,22351,26000,0.012070370838046074,3.6998908519744873,633.5496215820312,3.6998908519744873,0.008951626718044281,0.09461303800344467,16.47555600052343,380.3328928360561,306.5267028808594
2024-07-25_12:52:28_230,9.93749636108987e-05,0.2097286880016327,0.2097286880016327,0.41461825370788574,0.050050050020217896,0.0025049978867173195,0.050049953162670135,0.002505007665604353,4.1903791427612305,2110.47802734375,6.985678818550943,0.755002656348319,0.00019096515262342112,43702,47200,0.002505007899025856,2.9530813029661016,240.48075830648216,2.9530813029661016,0.001642803138968435,0.040531507977972336,43.042618607549294,2298.888571528594,1178.871054304656
2024-07-25_12:52:28_231,0.0002102503931382671,0.2157486230134964,0.23121564090251923,0.4469642639160156,0.05563833564519882,0.0030955802649259567,0.055637940764427185,0.003095624502748251,4.155689239501953,1099.715576171875,6.280312466919392,0.12510441081592072,-0.009258887651820409,35343,39502,0.0030956246851753196,1.933625393967394,247.64997481402557,1.933625393967394,0.0007972485509216026,0.028235590146508407,38.562879898283065,1876.6270293677428,624.6317272333948
2024-07-25_12:52:28_232,0.00016991142183542252,0.25938865542411804,0.25938865542411804,0.501859724521637,0.05877799540758133,0.003454823512583971,0.05877774581313133,0.0034548528492450714,4.413022994995117,1526.611083984375,6.6295226811461605,0.12166923913969452,-0.006449914923611749,44533,47000,0.0034548528225346485,1.7609291888297873,331.66587096332626,1.7609291888297873,0.0006110967586679527,0.024720371329491647,43.419581380122025,2299.675370473823,509.6973096347079
2024-07-25_12:52:28_233,5.224874257692136e-05,0.14364948868751526,0.14535880088806152,0.2890082895755768,0.053189169615507126,0.002829084638506174,0.05318913981318474,0.0028290876653045416,2.7328646183013916,2782.053466796875,7.2488458162650495,1.0883313047277445,0.0006702490247846014,37850,42500,0.0028290873554729632,4.444701470588235,244.43314751286402,4.444701470588235,0.003841656163106362,0.06198109520738047,39.45532054119597,1953.3835226041483,1571.0725446458248
2024-07-25_12:52:28_234,4.436032395460643e-05,0.2025151550769806,0.2025151550769806,0.40445399284362793,0.07626764476299286,0.005816752556711435,0.07626763731241226,0.005816753953695297,2.6553220748901367,4565.2314453125,7.603055533796021,0.9831805434518142,0.0017699235929792359,36889,41050,0.0058167540547839494,16.835494823386114,482.4648483199999,16.835494823386114,0.02332822083771185,0.15273578767830365,58.01099736528097,4752.533262692562,2894.3109275077354
2024-07-25_12:52:28_235,-6.417694180527178e-07,0.19966287910938263,0.19967316091060638,0.399336040019989,0.12592531740665436,0.015857186168432236,0.12592531740665436,0.015857186168432236,1.585647463798523,-311129.125,2.5423262052528264,-1.1663920417492595,6.441286680495713e-06,160020,190000,0.015857187678250954,1290.7086315789475,6089.160068448366,1290.7086315789475,14.19035342260576,3.767008550906908,297.6753125271877,93387.29001234523,81395.80975945872
2024-07-25_12:52:28_236,0.00023567747848574072,0.7390069365501404,0.7390069365501404,1.4422510862350464,0.32234522700309753,0.10390637069940567,0.322345107793808,0.10390645265579224,2.2925946712493896,3135.670654296875,3.1942080101936416,-1.1467942254184171,-0.0003392821991299659,474489,540000,0.10390646354828618,14912.792651851852,112218.98063214908,14912.792651851852,776.976167512316,27.874292233388026,409.3392132970423,191510.7515626839,143521.31852627007
2024-07-25_12:52:28_237,0.00019931724818889052,0.6386005282402039,0.6386005282402039,1.2431325912475586,0.28798314929008484,0.08293427526950836,0.28798311948776245,0.08293429017066956,2.2174925804138184,3203.940185546875,2.873190822318797,-1.308996017324777,-0.0003156846697255895,423370,489000,0.08293430128786862,10504.457946830265,81527.73553802636,10504.457946830265,447.78285887398255,21.1608803898605,378.6274105437562,162424.70135362374,126659.99211072904
2024-07-25_12:52:28_238,0.00027238525217399,0.7469140291213989,0.7469140291213989,1.4597585201263428,0.32269832491874695,0.10413414239883423,0.3226982355117798,0.1041342169046402,2.314589023590088,2742.12353515625,3.3559601929162826,-1.0526556758918697,0.000499539545532009,173363,194700,0.10413423050999364,8170.138757062147,40677.433792966265,8170.138757062147,595.3346972138403,24.399481494774438,292.7819436631177,89501.7386719506,78457.76280334705
2024-07-25_12:52:28_239,0.00021074670075904578,0.6647424101829529,0.6647424101829529,1.2962977886199951,0.29680511355400085,0.08809325098991394,0.29680508375167847,0.08809328079223633,2.239659547805786,3154.224609375,3.3867996962531897,-1.0053700459435053,0.0006442666573241641,181138,202400,0.08809328642872127,9632.496442687747,35677.78100363212,9632.496442687747,528.762220740915,22.994830304677507,377.6258535428621,153749.88867637605,109344.2739303598
2024-07-25_12:52:28_24,0.00022051048290450126,0.5415513515472412,0.5619364976882935,1.1034878492355347,0.14121270179748535,0.019940976053476334,0.14121252298355103,0.019941026344895363,3.9793622493743896,2548.34375,8.019055897205604,1.827501704517669,-0.009939286719135508,33856,37000,0.019941027442327463,6.297807854729729,1495.5770581745596,6.297807854729729,0.013064987681295898,0.11430217706280095,17.226978883319724,509.7121635784879,315.8216332104233
2024-07-25_12:52:28_240,0.00013666726590599865,0.25517186522483826,0.25873446464538574,0.5139063596725464,0.06605316698551178,0.00436300178989768,0.06605302542448044,0.00436302088201046,3.9170637130737305,1893.170654296875,6.461149105712878,0.5048331971465791,-0.013014151656522463,44689,58800,0.0043630201629316825,5.691682610544218,515.2639552019058,5.691682610544218,0.0027417316458667003,0.05236154739755788,43.98673973161717,3218.367924379361,1304.5281474747428
2024-07-25_12:52:28_241,0.00016186352877411991,0.35216856002807617,0.35216856002807617,0.6652756333351135,0.07173747569322586,0.005146239418536425,0.07173729687929153,0.005146265495568514,4.909129619598389,2175.712890625,7.31210442773308,0.03740646779728252,-0.019241328291595264,45940,52000,0.005146265218934885,1.0909491436298078,540.2343376229085,1.0909491436298078,0.0002742590356630331,0.016560767967187785,26.301612779427938,1036.722654594431,211.9885192888679
2024-07-25_12:52:28_242,0.0002479559334460646,0.7230042815208435,0.7235533595085144,1.446557641029358,0.2622033655643463,0.0687505453824997,0.26220324635505676,0.06875060498714447,2.759512186050415,2918.072265625,7.915686600958894,1.2511253707719119,-0.004576417170299786,47539,63400,0.06875061589585356,57.68377365930599,8800.078834669255,57.68377365930599,1.06787549351873,1.0333806140617938,28.347252396093587,1031.4078094099666,839.0291913411786
2024-07-25_12:52:28_243,0.00010850866237888113,0.2649935483932495,0.2649935483932495,0.5125577449798584,0.06922874599695206,0.004792606458067894,0.0692286565899849,0.004792619030922651,3.827796459197998,2442.141845703125,6.774383494233723,0.5744079709014303,0.0029680928413157383,41684,56600,0.004792618833792119,3.807756459805654,552.1096896528521,3.807756459805654,0.003786067582017884,0.061531029424330974,28.93416166613601,1078.79319937614,794.5043392471918
2024-07-25_12:52:28_244,0.00013167854922357947,0.4269697368144989,0.4269697368144989,0.8453508615493774,0.1297895759344101,0.01684531755745411,0.12978951632976532,0.016845332458615303,3.2897074222564697,3242.515380859375,6.164329732094484,0.5380700591173619,-0.0013643513200478062,38267,53600,0.01684533241699719,15.156296641791045,1819.2959010356967,15.156296641791045,0.05214550014521044,0.22835389233645753,29.948181409690793,1209.0320995910286,899.7327132884665
2024-07-25_12:52:28_245,-4.577412710204953e-06,0.35625651478767395,0.35625651478767395,0.6758996248245239,0.08053005486726761,0.00648508919402957,0.08053005486726761,0.006485089659690857,4.423894882202148,-77829.234375,6.66987763829185,0.14213189678350036,-0.013572051285908777,26248,25000,0.006485089659690857,1.0664637088775635,324.2544860839844,1.0664637088775635,0.00060510408366099,0.0245988629758358,20.57126183665322,585.422798217464,164.4485626220703
2024-07-25_12:52:28_246,-9.530133866064716e-06,0.44339826703071594,0.4542851448059082,0.8976833820343018,0.16220417618751526,0.02631019800901413,0.16220419108867645,0.02631019614636898,2.800699472427368,-47668.28515625,6.509164081042762,0.7460184587930394,0.006269256095129073,23302,25000,0.02631019987165928,9.685200691223145,1315.510009765625,9.685200691223145,0.041843950748443604,0.20455794036388397,20.327868565768966,609.4915760221313,368.1158142089844
2024-07-25_12:52:28_247,5.852729009347968e-05,0.46782827377319336,0.46782827377319336,0.895911693572998,0.12705634534358978,0.01614331267774105,0.1270563304424286,0.01614331640303135,3.682053565979004,7993.33544921875,7.179637393066721,0.8639709616274787,-0.0031485303571379734,25399,27000,0.01614331640303135,7.672175884246826,871.7390747070312,7.672175884246826,0.015784582123160362,0.12563671171665192,26.005336576726844,1137.2722562627928,475.2539978027344
2024-07-25_12:52:28_248,4.758134309668094e-05,0.25036683678627014,0.2665204405784607,0.5168873071670532,0.07956884056329727,0.006331198383122683,0.07956882566213608,0.006331200245767832,3.349557876586914,5601.3642578125,6.295734670981538,0.7135923430262312,-0.01869375575749003,27353,26000,0.0063311997801065445,1.72319495677948,332.31201171875,1.72319495677948,0.0018817017553374171,0.04337858781218529,16.676938727534793,386.7952747885734,272.17510986328125
2024-07-25_12:52:28_249,0.00023565941955894232,0.5576386451721191,0.5576386451721191,1.0860710144042969,0.1541416049003601,0.02375958301126957,0.15414144098758698,0.023759635165333748,3.617703676223755,2366.29052734375,8.642140077042008,2.206359765640726,-0.0034068338508222167,33792,37000,0.023759635998389327,7.815967060810811,1781.9726998791996,7.815967060810811,0.022180943593034873,0.14893268141356641,17.315456167312988,499.4517326208228,328.95988227010963
2024-07-25_12:52:28_25,2.7162655896972865e-05,0.8137762546539307,0.8137762546539307,1.599442720413208,0.2620396316051483,0.06866476684808731,0.2620396316051483,0.06866476684808731,3.105546474456787,29959.376953125,4.605949277260263,-1.2135507984176122,-3.34466946081719e-05,435126,632400,0.06866477142270291,7799.21568627451,86903.85133185837,7799.21568627451,148.38744995074742,12.18143874715739,498.8902846025097,288670.58642836247,113583.9459547931
2024-07-25_12:52:28_250,0.00024108985962811857,1.1023844480514526,1.1023844480514526,2.1859898567199707,0.3779014050960541,0.1428094208240509,0.3779013454914093,0.14280948042869568,2.9171218872070312,4572.50439453125,4.080380418910114,-1.1610603231512207,0.0009137482254935837,452208,632400,0.14280946697989189,15340.059203036053,180743.23164642567,15340.059203036053,605.6398163618802,24.609750432742715,478.81038310764234,265153.37484212057,107416.26257309673
2024-07-25_12:52:28_251,9.07420544535853e-05,0.9237420558929443,0.9650729894638062,1.8888150453567505,0.29146915674209595,0.08495423942804337,0.29146909713745117,0.08495426177978516,3.311063766479492,10635.3447265625,5.1532923175379795,-1.0530002502999,-8.15789091742458e-05,418997,588400,0.08495424217998555,5570.019632902788,100216.1018791356,5570.019632902788,111.06226504865438,10.53860830701352,374.9882952691566,167262.15110675633,65564.93813577956
2024-07-25_12:52:28_252,9.318214870290831e-05,0.30920785665512085,0.30920785665512085,0.6065123081207275,0.10279601067304611,0.010567009449005127,0.10279595851898193,0.010567019693553448,3.0079753398895264,3318.31640625,4.079577305714892,-1.1575208147203768,-0.00031136679576577905,415249,621300,0.010567017051574725,1017.1568517624336,13147.05993488721,1017.1568517624336,3.0262750216392464,1.7396192174264018,441.23102358483465,223110.62278774966,96257.70894453645
2024-07-25_12:52:28_253,8.531830826541409e-05,1.098737120628357,1.098737120628357,2.189706802368164,0.3676798641681671,0.135188490152359,0.3676798641681671,0.135188490152359,2.9882984161376953,12878.0927734375,4.256987215017464,-1.2390090263645401,-5.326161605807004e-05,500049,709400,0.13518847818845436,19353.403687623344,194671.4085913743,19353.403687623344,843.5068230377883,29.043188926799832,518.7373805313712,307472.3009380401,143158.67703344117
2024-07-25_12:52:28_254,0.00027412190684117377,0.9341011047363281,0.9873837828636169,1.9214849472045898,0.32096055150032043,0.10301560163497925,0.3209604322910309,0.10301567614078522,3.0763399600982666,3601.98779296875,4.104755419619605,-1.1819909420588943,-8.624681968011263e-05,490926,736900,0.10301565014436367,15333.159777446057,151902.7570768729,15333.159777446057,535.1773269121687,23.133899950336275,539.6803985463235,320488.7061149836,148843.0132310822
2024-07-25_12:52:28_255,0.0002837529464159161,0.6070148944854736,0.6070148944854736,1.178400993347168,0.24396806955337524,0.05952030420303345,0.24396783113479614,0.0595204196870327,2.488091468811035,2139.2373046875,3.2781244681432553,-1.2058708703653305,-0.00021765044022638804,1469903,2100000,0.059520407553125224,20846.277973333334,251101.71936474703,20846.277973333334,496.7895229437661,22.288775716574612,711.9314664387192,568370.5903122678,350237.4871127502
2024-07-25_12:52:28_256,4.046675894642249e-05,0.5664273500442505,0.5664273500442505,1.1295270919799805,0.3618120551109314,0.13090795278549194,0.3618120551109314,0.13090795278549194,1.565529227256775,13997.3486328125,2.072405770125323,-1.3920838688175425,-7.970355216327728e-05,1153824,1668300,0.13090797493043713,36273.38591859977,439750.2584415222,36273.38591859977,1591.4609550738458,39.89311914445705,607.3275761597621,462161.554106676,277090.7268092337
2024-07-25_12:52:28_257,0.0001688345946604386,0.6086156368255615,0.6086156368255615,1.1975922584533691,0.30747443437576294,0.09454050660133362,0.30747440457344055,0.09454052895307541,1.9794024229049683,3604.80419921875,2.59796211092041,-1.335726819986905,-8.716428368033381e-06,1152866,1603000,0.09454055937696967,27718.82017217717,306311.4123813817,27718.82017217717,858.6027915703172,29.301924707607814,665.8902011399812,546806.4007625076,293195.009156351
2024-07-25_12:52:28_258,0.00010811915853992105,0.7974899411201477,0.8660398721694946,1.663529872894287,0.46658435463905334,0.21770095825195312,0.46658435463905334,0.21770095825195312,1.856127142906189,8010.05029296875,2.5087806999346665,-1.343946293299048,-4.575328447251702e-06,1282638,1760000,0.21770106670734962,50428.71389090909,770431.8838175747,50428.71389090909,4515.158086628598,67.19492604824116,555.586036715679,350156.3783318426,231642.01560251985
2024-07-25_12:52:28_259,0.00019501728820614517,0.8686241507530212,0.8686241507530212,1.7127220630645752,0.46083399653434753,0.21236790716648102,0.46083393692970276,0.2123679667711258,1.8848960399627686,4454.087890625,2.479180836774307,-1.3512212597965816,2.868459863059354e-05,1099254,1595000,0.21236797896195336,40673.92457429467,679577.5326782508,40673.92457429467,2958.1701375022567,54.38906266431015,482.4232080455118,279974.99771970406,191525.6940952552
2024-07-25_12:52:28_26,0.00021202932111918926,0.9574902057647705,0.9574902057647705,1.9035667181015015,0.2912723124027252,0.08483952283859253,0.29127225279808044,0.08483956754207611,3.2872681617736816,4515.8388671875,4.849659924938045,-1.0036423415043736,-0.0010233605788571918,430709,588400,0.08483959030343927,5563.503467029232,100080.85302227152,5563.503467029232,107.74077751992523,10.37982550527345,381.1018238520869,173233.4683876668,65576.73660528858
2024-07-25_12:52:28_260,7.289213681360707e-05,0.8751943111419678,0.8879508376121521,1.7631452083587646,0.1625143140554428,0.026410888880491257,0.16251426935195923,0.026410900056362152,5.463831424713135,12181.7099609375,12.676615097677617,2.5528810141899116,-0.005114463932356951,1071170,989800,0.026410903694764908,56.976613457264094,52575.023905405935,56.976613457264094,0.09248541358045531,0.3041141456434661,50.993561285078144,4816.689378230504,2157.31404406877
2024-07-25_12:52:28_261,0.00011712481500580907,0.9048206210136414,0.9048206210136414,1.7938716411590576,0.16445454955101013,0.02704528532922268,0.16445450484752655,0.027045300230383873,5.501949310302734,7725.26806640625,12.739701031143454,2.084287065776529,0.0008483239763179396,1114929,1028300,0.02704529699207871,38.15234075658854,56081.12784277442,38.15234075658854,0.0748449369969139,0.2735780272553224,38.788449989471566,2574.159094974956,1410.6830022152456
2024-07-25_12:52:28_262,0.00015054714458528906,0.7055948972702026,0.7055948972702026,1.3928683996200562,0.18407949805259705,0.03388523682951927,0.18407942354679108,0.03388525918126106,3.8330986499786377,4686.8701171875,8.83943717119489,1.8046188245795083,-0.0008066576270466244,1118910,1022800,0.033885261983073,85.89569026202581,69397.0165413335,85.89569026202581,0.4496547724916616,0.6705630264871912,44.662389208808364,2811.9972922699476,2534.898219318299
2024-07-25_12:52:28_263,0.0001700545835774392,0.8919742107391357,0.893149197101593,1.785123348236084,0.14171981811523438,0.020084474235773087,0.14171969890594482,0.020084507763385773,6.302217960357666,5252.13232421875,13.430307958640816,2.713598758458102,0.0019353872272145519,686564,632400,0.020084503274400037,21.737142631246048,25419.449456662547,21.737142631246048,0.04047167356496665,0.20117572807117326,34.31171404149643,1801.136827741343,1082.2843031897376
2024-07-25_12:52:28_264,0.00031106718233786523,0.7679450511932373,0.7795365452766418,1.5474815368652344,0.13913525640964508,0.019358521327376366,0.13913489878177643,0.019358618184924126,5.602724552154541,2506.007080078125,9.425293178372543,1.10342038491933,-0.003404564062525228,1101662,1011800,0.019358617541644425,23.21070764973315,39201.20052182996,23.21070764973315,0.022385826200239926,0.14961893663650977,36.30814114061659,2265.045404731397,1198.985805665207
2024-07-25_12:52:28_265,0.0016437271842733026,0.38523757457733154,0.38523757457733154,0.7503172159194946,0.05941270291805267,0.0035271679516881704,0.05938996374607086,0.0035298694856464863,6.484094619750977,234.36831665039062,12.272419275842475,2.2462532866006812,0.2523341950818461,4983,5965,0.00352986971847713,0.08825994282960892,42.358436584472656,0.08825994282960892,1.698844243946951e-05,0.004121704027056694,4.200169602189505,43.41037227962613,25.003740310668945
2024-07-25_12:52:28_266,-1.4257475413614884e-05,0.37911343574523926,0.37911343574523926,0.6471379995346069,0.06800103187561035,0.004624140914529562,0.06800103932619095,0.004624140448868275,5.575112819671631,-26590.501953125,8.315935790635027,0.14572000278890362,-0.01707562517428516,5316,5380,0.004624140448868275,0.03733601048588753,49.94071578979492,0.03733601048588753,2.0959165340173058e-05,0.004578118212521076,1.888930539436203,4.929727959693035,8.074151039123535
2024-07-25_12:52:28_267,-0.0009913822868838906,0.3975221514701843,0.3975221514701843,0.7885487079620361,0.08865636587142944,0.00785896833986044,0.08865082263946533,0.007859950885176659,4.483853340148926,-400.9776611328125,6.947029137033395,0.41802182507861607,-0.04588023608148402,3220,3330,0.007859951816499233,0.11947843432426453,53.05467224121094,0.11947843432426453,7.020874909358099e-05,0.008379066362977028,2.740808341326482,15.586425301744725,15.200911521911621
2024-07-25_12:52:28_268,0.001957525731995702,0.370517373085022,0.4012845456600189,0.7718019485473633,0.08983538299798965,0.008066564798355103,0.08981405943632126,0.00807039625942707,4.466887474060059,204.99578857421875,7.437319276837635,0.5673749596730344,0.02902853027172406,2316,2360,0.00807039625942707,0.06576219946146011,38.7379035949707,0.06576219946146011,6.908331852173433e-05,0.008311637677252293,2.130931135008759,6.5881282774890515,8.148571014404297
2024-07-25_12:52:28_269,0.00044437628821469843,0.5066274404525757,0.6312717199325562,1.1378991603851318,0.09078856557607651,0.008242366835474968,0.09078748524188995,0.008242563344538212,6.953207492828369,1420.5792236328125,11.507863233079647,0.8554971464392911,-0.025539291013960883,5344,5590,0.008242564275860786,0.11826961487531662,92.72885131835938,0.11826961487531662,7.738486601738259e-05,0.008796866983175278,2.8241243504276494,15.713483182218827,14.34864330291748
